"ApkName","FieldName","OriginalText","TranslatedText",
"AccountAndSyncSettings.apk","cant_sync_dialog_message","Sync for this item is currently disabled. To change your preference, temporarily turn on background data and automatic sync.","Синхронизация для этого элемента в настоящее время отключена. Чтобы изменить настройки, временно включите фоновую передачу данных для автоматической синхронизации.",
"AccountAndSyncSettings.apk","sync_is_failing","Sync is currently experiencing problems. It will be back shortly.","Синхронизация в настоящее время недоступна. Скоро это будет исправлено.",
"AccountAndSyncSettings.apk","sync_disabled","Sync is OFF","Синхронизация отключена",
"AccountAndSyncSettings.apk","sync_enabled","Sync is ON","Синхронизация включена",
"AccountAndSyncSettings.apk","sync_menu_sync_now","Sync now","Синхронизировать сейчас",
"AccountAndSyncSettings.apk","sync_too_many_deletes_desc","There are %1$d deleted items for %2$s, account %3$s. What would you like to do?","Есть %1$d удалённых элементов для %2$s, аккаунта %3$s. Что вы хотите сделать?",
"AccountAndSyncSettings.apk","remove_account_failed","This account is required by some applications. You can only remove it by resetting the phone to factory defaults (which deletes all your personal data). You do that in the Settings application, under Privacy.","Этот аккаунт требует некоторых приложений. Вы можете удалить его сбросив телефон к заводским установкам (которые удаляет все Ваши личные данные). Выполняется в согласуясь с настройками приложения, в соответствии с политикой безопасности.",
"AccountAndSyncSettings.apk","sync_one_time_sync","Touch to sync now\n%1$s","Нажмите для синхронизации \n%1$s",
"AccountAndSyncSettings.apk","user_unbind","unbind","Привязки",
"AccountAndSyncSettings.apk","sync_undo_deletes","Undo the deletes.","Вернуть удалённое",
"AccountAndSyncSettings.apk","unknown","Unknown error occurred","Неизвестная ошибка",
"AccountAndSyncSettings.apk","registered_account","Username has been registered","Регистрация пользователя",
"AccountAndSyncSettings.apk","user_phone_button_verify","Verification","Проверка",
"AccountAndSyncSettings.apk","user_email_button_verify","Verification","Проверка",
"AccountAndSyncSettings.apk","user_nickname_button_verify","Verification","Проверка",
"AccountAndSyncSettings.apk","bad_verification","Verification has failed","Не верная регистрационная информацию",
"AccountAndSyncSettings.apk","enable_mitalk_dialog_message","Will log in MiTalk with system account. If it is inconsistent with current MiTalk ID, your data will be cleared. Are you sure?","Системная учетная запись и текущий аккаунт Mi-talk несовместимы, данные будут удалены, синхронизировать?",
"AccountAndSyncSettings.apk","xiaomi_account","Xiaomi Account","Учетная запись Xiaomi",
"AccountAndSyncSettings.apk","terms_not_agreed","You must agree to the terms and conditions","Вы должны согласиться с условиями MIUI",
"AccountAndSyncSettings.apk","disable_mitalk_dialog_message","You will not be able to chat with your MiTalk friends via Contacts, are you sure you want to close it? (You may change or cancel account in Settings of MiTalk)","Не будет связи с Mi-talk и доступа к Вашим контактам, закрыть Mi-talk чат и синхронизацию контактов?",
"AccountAndSyncSettings.apk","bind_email_dialog_message","You will receive an E-mail confirmation with a verification code to validate your account","На Ваш e-mail будет отправлено сообщение электронной почты, пожалуйста, нажмите на ссылку в сообщении для подтверждения привязки.",
"AccountAndSyncSettings.apk","bind_phone_dialog_message","You will receive an SMS confirmation with a verification code to validate your account","На Ваш телефон будет отправлено СМС, пожалуйста, нажмите на ссылку в сообщении для подтверждения привязки.",
"AntiSpam.apk","act_mute_ms_summary","不响铃不振动，但依然在短信会话中","Уведомления будут отключены, но сообщения будут доступны для просмотра",
"AntiSpam.apk","act_mute_call_summary","不响铃不振动，但依然在通话记录中","Не будет уведомлений о звонках, но они будут записываться в журнал вызовов",
"AntiSpam.apk","act_ignore_ms","不拦截","Игнорировать уведомления",
"AntiSpam.apk","act_action_accept_accept","不拦截","Принять",
"AntiSpam.apk","act_ignore_call","不拦截","Не перехватывать звонки",
"AntiSpam.apk","fw_menu_pick_from_contact","从通话和联系人中选择...","Выбрать из списка контактов",
"AntiSpam.apk","save_button","保存","Сохранить",
"AntiSpam.apk","edit_whitelist","修改备注","Изменить примечание",
"AntiSpam.apk","edit_blacklist","修改备注","Изменить примечание",
"AntiSpam.apk","check_nothing","全不选","Снять",
"AntiSpam.apk","fw_all_day","全天拦截","Ежедневно",
"AntiSpam.apk","check_all","全选","Выбрать все",
"AntiSpam.apk","fw_add_keyword_existing","关键词: %s 已经存在","Ключевое слово: %s уже существует",
"AntiSpam.apk","fw_menu_remove","删除","Удалить",
"AntiSpam.apk","context_ms","发短信","Отправить SMS/MMS",
"AntiSpam.apk","cancel_button","取消","Отмена",
"AntiSpam.apk","no","取消","Отмена",
"AntiSpam.apk","opt_accept_whitelist","只接收白名单里的人","Принимать из белого списка",
"AntiSpam.apk","fw_in_whitelist","号码: %s 已经存在白名单中","Номер: %s, уже существует в белом списке",
"AntiSpam.apk","fw_in_blacklist","号码: %s 已经存在黑名单中","Номер: %s, уже существует в черном списке",
"AntiSpam.apk","opt_reject_blacklist_stranger_summary","同时拦截黑名单，接受白名单","Отклонять все звонки и СМС от контактов, не из телефонной книги.",
"AntiSpam.apk","fw_notes_hint","备注（可选）","Примечание (опционально)",
"AntiSpam.apk","act_call","对于拦截的来电","Журнал вызовов",
"AntiSpam.apk","act_ms","对于拦截的短信","Журнал сообщений",
"AntiSpam.apk","fw_import_ms","导入该联系人的所有短信","Импорт контактов и СМС",
"AntiSpam.apk","act_del_ms","屏蔽并放入拦截记录","Не отображать на экране",
"AntiSpam.apk","act_hangup_call","屏蔽并放入拦截记录","Сразу сбросить",
"AntiSpam.apk","act_action_reject_accept","屏蔽来电","Отслеживание звонков",
"AntiSpam.apk","act_action_reject_reject","屏蔽来电和短信","Отслеживание входящих звонков и сообщений",
"AntiSpam.apk","act_action_reject_mute","屏蔽来电，静音短信","Отслеживание звонков, сообщения без звука",
"AntiSpam.apk","act_hangup_call_summary","屏蔽的来电不会出现在通话记录中","Отклонённые номера не будут отображаться в журнале вызовов",
"AntiSpam.apk","act_del_ms_summary","屏蔽的短信不会出现在短信会话中","Отклоненные сообщения не будут отображаться",
"AntiSpam.apk","act_action_accept_reject","屏蔽短信","Блокировать сообщения",
"AntiSpam.apk","fw_blocked","已保护您免于打扰","Активность фильта",
"AntiSpam.apk","member_firewall_log","已拦截: 电话%d, 信息%d","Заблокировано: Телефон %d информация %d",
"AntiSpam.apk","show_firewall_notification","常驻图标","Индикатор активности",
"AntiSpam.apk","enable_firewall","开启拦截","Включить фильтрацию",
"AntiSpam.apk","emptylist_fwlog_call","当前没有来电拦截记录","Все заблокированные вызовы будут храниться в записи журнала",
"AntiSpam.apk","emptylist_fwlog_ms","当前没有短信拦截记录","Все заблокированные SMS/MMS будут храниться в записи журнала",
"AntiSpam.apk","fw_restore_ms","恢复到手机短信","Восстановить SMS",
"AntiSpam.apk","fw_menu_new_manual","手工添加","Вручную добавить номер",
"AntiSpam.apk","fw_whitelist_hint","把您最信赖的号码添加到这里。\n白名单中的来电和短信默认不拦截。","Белый список не будет заблокирован",
"AntiSpam.apk","fw_blacklist_hint","把您要拦截的号码添加到这里。\n黑名单中的来电和短信默认全部拦截。","Вызовы и сообщения автоматически блокируются при добавлении в черный список",
"AntiSpam.apk","opt_reject_blacklist_stranger","拦截不在通信录里的人","Отклонять неизвестные",
"AntiSpam.apk","fw_action_settings","拦截后操作","Настройки",
"AntiSpam.apk","fw_pattern_settings","拦截对象","Фильтровать",
"AntiSpam.apk","opt_reject_all","拦截所有人","Отклонить все",
"AntiSpam.apk","firewall_action","拦截操作","Действия брандмаузера",
"AntiSpam.apk","fw_time_settings","拦截时间","Фильт по времени",
"AntiSpam.apk","firewall_settings_tab_title","拦截规则","Фильтрация",
"AntiSpam.apk","firewall_log","拦截记录","Записи",
"AntiSpam.apk","show_notification","拦截通知","Выводить уведомления",
"AntiSpam.apk","anti_stranger_title","拦截骚扰电话","Режим \'Свои\'",
"AntiSpam.apk","opt_reject_blacklist","拦截黑名单里的人","Отклонять из черного списка",
"AntiSpam.apk","context_call","拨打电话","Вызов",
"AntiSpam.apk","fw_period","指定拦截时间","Укажите период",
"AntiSpam.apk","context_new_contact","新建联系人","Создать контакт",
"AntiSpam.apk","fw_keyword_list","智能拦截关键词","Список ключевых слов",
"AntiSpam.apk","fw_blocked_count","替您新拦截了%d个来电%d个短信","Блокированно звонков - %d, сообщений - %d",
"AntiSpam.apk","calllog","来电","Журнал вызовов",
"AntiSpam.apk","call_log_tab_title","来电","Звонки",
"AntiSpam.apk","fw_call_rejected","来电被拦截","Вызов отклонён",
"AntiSpam.apk","fw_call_muted","来电被静音","Звонок выключен",
"AntiSpam.apk","fw_keyword_filter_summary","根据关键词过滤陌生人短信","Фильтрация сообщений, которые соответствуют выбранным ключевым словам",
"AntiSpam.apk","fw_import_whitelist","正在添加白名单","Импортировать белый список",
"AntiSpam.apk","fw_import_blacklist","正在添加黑名单","Импортировать черный список",
"AntiSpam.apk","add_button","添加","Добавить",
"AntiSpam.apk","context_add_contact","添加到已有联系人","Добавить к контакту",
"AntiSpam.apk","add_whitelist","添加号码到白名单","Добавить в белый список",
"AntiSpam.apk","fw_menu_new_whitelist_title","添加号码到白名单","Добавить в белый список",
"AntiSpam.apk","add_blacklist","添加号码到黑名单","Добавить в черный список",
"AntiSpam.apk","fw_menu_new_blacklist_title","添加号码到黑名单","Добавить в черный список",
"AntiSpam.apk","fw_add_keyword","添加拦截关键词","Добавить ключевые слова для фильтрации",
"AntiSpam.apk","clear_all_mslog","清空信息拦截记录","Убрать сообщение о записи",
"AntiSpam.apk","fw_clear_all_keyword","清空拦截关键词","Очистить список ключевых слов",
"AntiSpam.apk","clear_all_calllog","清空电话拦截记录","Очистить записи",
"AntiSpam.apk","fw_clear_whitelist","清空白名单","Очистить белый список",
"AntiSpam.apk","fw_clear_blacklist","清空黑名单","Очистить черный список",
"AntiSpam.apk","fw_call","电话拦截：%s (%d)","Перехват вызовов ：%s (%d)",
"AntiSpam.apk","fw_whitelist","白名单","Белый список",
"AntiSpam.apk","mms_log_tab_title","短信","Сообщения",
"AntiSpam.apk","fw_ms","短信拦截：%s (%d)","Перехват SMS：%s (%d)",
"AntiSpam.apk","fw_ms_imported","短信被导入","Импортируются СМС",
"AntiSpam.apk","fw_ms_rejected","短信被拦截","Отклонять сообщения",
"AntiSpam.apk","fw_ms_filtered","短信被过滤","Сообщения фильтруются",
"AntiSpam.apk","fw_ms_muted","短信被静音","Сообщения без звука",
"AntiSpam.apk","confirm","确定","OK",
"AntiSpam.apk","remove","移除","Удалить",
"AntiSpam.apk","act_mute_ms","简单静音","Уведомления без звука",
"AntiSpam.apk","act_mute_call","简单静音","Звонки без звука",
"AntiSpam.apk","fw_end_time","结束时间","Время окончания",
"AntiSpam.apk","menu_edit","编辑","Редактор",
"AntiSpam.apk","fw_edit_keyword","编辑拦截关键词","Изменить ключевые слова",
"AntiSpam.apk","fw_set_keyword","设置过滤关键词","Настроить ключевые слова",
"AntiSpam.apk","fw_start_time","起始时间","Время начала",
"AntiSpam.apk","number_add_hint","输入电话号码","Введите номер для добавления в черный список",
"AntiSpam.apk","fw_add_list_title","输入电话号码","Введите телефонный номер",
"AntiSpam.apk","fw_keyword_filter","过滤垃圾短信","Ключевое слово",
"AntiSpam.apk","fw_notification_settings","通知和其它","Параметры уведомлений",
"AntiSpam.apk","app_name","防打扰","Антиспам",
"AntiSpam.apk","fw_no_effect","防打扰功能没有开启。是否继续？","Режим защиты не включен",
"AntiSpam.apk","firewall_settings","防打扰设置","Настройки фильтра",
"AntiSpam.apk","fw_on","防打扰运行中","Фильтр запущен",
"AntiSpam.apk","fw_keyword_list_hint","陌生人发给您的短信中出现下列词语就会被拦截。您可一次添加多个，用逗号分开。","Введите здесь ключевые слова для блокировки входящих сообщений",
"AntiSpam.apk","anti_stranger_summary","陌生人来电第一声响铃静音","Отклонять неизвестные номера",
"AntiSpam.apk","act_action_mute_accept","静音来电","Звонки без звука",
"AntiSpam.apk","act_action_mute_mute","静音来电和短信","Звонки и сообщения без звука",
"AntiSpam.apk","act_action_mute_reject","静音来电，屏蔽短信","Звонки без звука, отслеживание сообщений",
"AntiSpam.apk","act_action_accept_mute","静音短信","Сообщения без звука",
"AntiSpam.apk","fw_advanced_settings","高级拦截","Расширенные настройки",
"AntiSpam.apk","fw_blacklist","黑名单","Черный список",
"AntiSpam.apk","black_white_list_tab_title","黑白名单","Списки",
"ApplicationsProvider.apk","application_desc","Application","Приложение",
"ApplicationsProvider.apk","search_label","Apps","Приложения",
"ApplicationsProvider.apk","settings_description","Names of installed applications","Названия установленных приложений",
"ApplicationsProvider.apk","app_label","Search Applications Provider","Поставщик приложений для поиска",
"Backup.apk","restore_launcher_layout_hit","(Note: Restore launcher layout)","(Примечание: восстановление настроек рабочего стола)",
"Backup.apk","restore_telephony_hit","(Note: The recovery process will restart the Phone application)","(Примечание: процесс восстановления перезагрузит приложение)",
"Backup.apk","restore_contacts_hit","(Note: You need to manually establish the original account before restoring Contacts)","(Примечание: для восстановления контактов необходимо вручную создать оригинальный акаунт)",
"Backup.apk","batch_delete_backup_confirm","\n Are you sure you wish to delete the selected backup?","Вы уверены, что хотите удалить бэкап(ы)?",
"Backup.apk","backup_recently","\u0020(Latest)","\u0020(последний)",
"Backup.apk","cloud_item_info_summary","\u0020(Local %1$s | Cloud %2$s)","\u0020(Лок.:%1$s,Онл.:%2$s)",
"Backup.apk","backup_items_app_tailer","\u0020App Data Files","\u0020приложений",
"Backup.apk","unit_byte","\u0020Bytes","\u0020Байт",
"Backup.apk","unit_piece","\u0020Item(s)","\u0020единиц(ы)",
"Backup.apk","backup_items_sysdata_tailer","\u0020System Data Files","\u0020cистемных данных,\u0020",
"Backup.apk","total_num","%d record(s) in total","Всего %d запись(и/ей)",
"Backup.apk","import_from_xiaomi_account_hint1","1. Start a phone with contacts\n\n2. Install MiTalk and log in.\n http://www.miliao.com\n\n3. Enter MiTalk settings and choose ”Back up contacts to Xiaomi account”","1. Запустите телефон с контактами\n\n2. Установка MiTalk и войдите в систему.\n http://www.miliao.com\n\n3. Войдите в настройки MiTalk и выберите Резервное копирование контактов на аккаунт Xiaomi",
"Backup.apk","auto_backup_interval_max","30 days","30 дней",
"Backup.apk","system_data_label-system_data_label-string-array-item7","Alarm settings","Будильник(и)",
"Backup.apk","backup_dialog_content_type-backup_dialog_content_type-string-array-item1","All programs","Все приложения",
"Backup.apk","local_select_userapp","Applications","Приложения",
"Backup.apk","auto_backup","Automatic Backup","Авто. резервирование",
"Backup.apk","auto_backup_setting_title","Automatic Backup Settings","Настройки автоматической архивации",
"Backup.apk","auto_backup_only_wifi","Automatically backup only when WLAN connected","Только через Wi-Fi",
"Backup.apk","button_return","Back","Назад",
"Backup.apk","task_running_dialog","Background backup and recovery is in progress, press OK to view it","Фоновый прогресс резервного копирования и восстановления, чтобы увидеть его, нажмите ОК",
"Backup.apk","progress_backup_hint","Backing up...","Бэкап...",
"Backup.apk","backup_progress","Backing up...","Бэкап...",
"Backup.apk","cloud_backup","Backup","Бэкап",
"Backup.apk","button_backup","Backup","Бэкап",
"Backup.apk","local_app_name","Backup","Бэкап",
"Backup.apk","app_name","Backup","Бэкап",
"Backup.apk","task_backup_finished_local","Backup completed","Резервное копирование завершено",
"Backup.apk","backup_finished","Backup completed","Бэкап завершен!",
"Backup.apk","backup_error","Backup Error","Ошибка резервирования",
"Backup.apk","task_backup_failed","Backup failed","Резервное копирование не удалось",
"Backup.apk","backup_failed","Backup failed, please try again","Сбой резервного копирования, пожалуйста, повторите попытку",
"Backup.apk","auto_backup_interval","Backup frequency (in days)","Интервал резервирования",
"Backup.apk","auto_backup_choose","Backup items","Выбранные элементы",
"Backup.apk","task_cloud_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Резервное копирование не завершено\nнажмите ОК, для отмены",
"Backup.apk","task_local_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Резервное копирование не завершено\nнажмите ОК, для отмены",
"Backup.apk","settings_summary","Backup phone and messaging settings","\u0020Бэкап настроек телефона и сообщений.",
"Backup.apk","backup_report","Backup report","Отчёт резервного копирования",
"Backup.apk","task_backup_succeed","Backup succeeded","Успешное резервное копирование",
"Backup.apk","sc_bad_request","Bad request","Неправильный запрос",
"Backup.apk","system_package_label-system_package_label-string-array-item3","Browser","Интернет браузер",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item1","Call log","Журнал вызовов",
"Backup.apk","system_data_label-system_data_label-string-array-item1","Call log","Журнал вызовов",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item0","Call logs","Журнал вызовов",
"Backup.apk","call_title","Call logs","Журнал вызовов",
"Backup.apk","system_package_label-system_package_label-string-array-item4","Camera","Камера",
"Backup.apk","cancel","Cancel","Отмена",
"Backup.apk","button_cancel","Cancel","Отмена",
"Backup.apk","cancel_backup","Cancel Backup","Отмена",
"Backup.apk","cancel_restore","Cancel Restore","Отмена",
"Backup.apk","task_canceled_all_local","Cancel task","Отмена задания",
"Backup.apk","task_canceled","Cancelled","Отменено",
"Backup.apk","task_backup_cancel_progress","Cancelling backup...","Отмена резервирования...",
"Backup.apk","task_restore_cancel_progress","Cancelling...","Отмена...",
"Backup.apk","guarded_mode_dialog_message","Cannot backup/restore in guarded mode","Не возможно копировать и восстановления в безопасном режиме",
"Backup.apk","auto_backup_choose_title","Choose backup items","Настройка автоматического резервного копирования",
"Backup.apk","reverse_all","Clear all","Очистить все",
"Backup.apk","cloud_restore_guide","Click Start restoring to restore data\n You may also restore %s in Backup","Нажмите Восстановить, для восстановления \n Вы также можете восстановить %s из Backup",
"Backup.apk","cloud_home_title","Cloud","Онлайн",
"Backup.apk","cloud_backup_window_title","Cloud Backup","Онлайн-бэкап",
"Backup.apk","cloud_app_name","Cloud Backup","Онлайн-бэкап",
"Backup.apk","cloud_restore_window_title","Cloud Recovery","Онлайн восстановление",
"Backup.apk","sc_service_unavailable","Cloud service unavailable","Возможно сервис недоступен",
"Backup.apk","cloud_account_data-cloud_account_data-string-array-item0","Contacts","Контакты",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item0","Contacts","Контакты",
"Backup.apk","system_data_label-system_data_label-string-array-item0","Contacts","Контакты",
"Backup.apk","contact_title","Contacts","Контакты",
"Backup.apk","current_sim","Current SIM card","SIM-карта",
"Backup.apk","system_data_label-system_data_label-string-array-item10","CurrentTheme","Оформление",
"Backup.apk","auto_backup_interval_min","Daily","Ежедневно",
"Backup.apk","app_type_desc-app_type_desc-string-array-item0","Data","(данные)",
"Backup.apk","delete","Delete","Удалить",
"Backup.apk","delete_backup","Delete Backup","Предупреждение!",
"Backup.apk","menu_patch_delete","Delete backup(s)","Удалить бэкап(ы)",
"Backup.apk","backup_delete","Delete:","Удалено:",
"Backup.apk","delete_backup_process","Deleting backup(s), please wait...","Удаление, подождите...",
"Backup.apk","system_data_label-system_data_label-string-array-item6","Desktop layout","Рабочий стол",
"Backup.apk","system_data_label-system_data_label-string-array-item9","DND","Настройки файрвола",
"Backup.apk","sc_unaccess_password_file","Don\'t store WLAN password details","Не хранить пароли сетей Wi-Fi",
"Backup.apk","auto_backup_open","Enable automatic backup","Авторезервирование",
"Backup.apk","task_failed","Failed","Не удалось",
"Backup.apk","system_package_label-system_package_label-string-array-item5","File Explorer","Файл менеджер",
"Backup.apk","button_finish","Finish","Готово",
"Backup.apk","task_finished","Finished","Завершено",
"Backup.apk","system_package_label-system_package_label-string-array-item0","Gallery","Галерея",
"Backup.apk","guarded_mode_dialog_title","Guarded mode","Безопасный режим",
"Backup.apk","sc_internal_server_error","Internal server error","Внутренняя ошибка сервера",
"Backup.apk","data_no_enough_space_warning","Internal storage has less than 30MB free, restore may fail, are you sure you want to proceed?","Во внутренней памяти меньше 30 Mб свободного пространства, восстановление может завершиться неудачно, вы хотите продолжить?",
"Backup.apk","sc_unauthorized","Invalid verification, please re-login","Сертификация не действительна",
"Backup.apk","cloud_last_backup","Last backup:","Последняя копия:",
"Backup.apk","local_home_title","Local backup","Локальный",
"Backup.apk","local_backup_window_title","Local backup data","Локальный бэкап",
"Backup.apk","local_restore_window_title","Local Recovery","Локальный бэкап",
"Backup.apk","current_account","Logged in as: %s","Вы вошли как: %s",
"Backup.apk","account_login","Login","Войти в систему",
"Backup.apk","miliao_account_login","Login MiTalk","Вход в MiTalk",
"Backup.apk","cloud_backup_hint","Login to securely store and restore your backups","Авторизация для безопаснсти хранения резервных копий",
"Backup.apk","cloud_backup_login","Login using your Xiaomi account","Вход",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item1","Messages","Сообщения",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item2","Messages","Сообщения",
"Backup.apk","system_data_label-system_data_label-string-array-item2","Messages","Сообщения",
"Backup.apk","sms_title","Messaging","Сообщения",
"Backup.apk","miliao_account_guide","MiTalk upgraded to Xiaomi account\n Enjoy all Xiaomi online services","Учетная запись MiTalk заменена на Xiaomi\nНаслаждайтесь всеми онлайн услугами Xiaomi",
"Backup.apk","system_data_label-system_data_label-string-array-item3","Multimedia Messages","Мультимедиа cообщения",
"Backup.apk","mms_title","Multimedia Messaging","Мультимедиа cообщения",
