"ApkName","FieldName","OriginalText","TranslatedText",
"AccountAndSyncSettings.apk","user_email_description","E-mail address for login and account recovery","Διεύθυνση Email για επαναφορά κωδικού και ονόματος χρήστης",
"AccountAndSyncSettings.apk","email_not_verified","E-mail unverified","E-mail unverified",
"AccountAndSyncSettings.apk","enable_mitalk_dialog_title","Enable MiTalk sync","Enable MiTalk sync",
"AccountAndSyncSettings.apk","finish_button_label","Finish","Τερματισμός",
"AccountAndSyncSettings.apk","header_general_sync_settings","General sync settings","Γενικές ρυθμίσεις συγχρονισμού",
"AccountAndSyncSettings.apk","sync_gmail","Gmail","Gmail",
"AccountAndSyncSettings.apk","user_email_hint","Input your E-mail address here","Εισάγετε την διεύθυνση E-mail σας εδώ",
"AccountAndSyncSettings.apk","user_nickname_hint","Input your nickname here","Εισάγετε εδώ το ψευδώνυμό σας",
"AccountAndSyncSettings.apk","user_phone_hint","Input your phone number here","εισάγετε τον αριθμό σας εδώ",
"AccountAndSyncSettings.apk","logoff_account_label","Log off","Αποσύνδεση",
"AccountAndSyncSettings.apk","really_remove_account_title","Log off account","Αφαίρεση λογαριασμού",
"AccountAndSyncSettings.apk","header_manage_accounts","Manage accounts","Διαχείριση λογαριασμών",
"AccountAndSyncSettings.apk","user_mitalk_sync_title","MiTalk","MiTalk",
"AccountAndSyncSettings.apk","user_mitalk_sync_summary","MiTalk allows you to send messages, pictures and chat with friends","Το MiTalk σας επιτρέπει να στέλνετε μηνύματα,εικόνες και να συζητάτε με τους φίλους σας",
"AccountAndSyncSettings.apk","user_detail","My Card","Η καρτέλα μου",
"AccountAndSyncSettings.apk","network_error","Network connection error","Σφάλμα δικτύου",
"AccountAndSyncSettings.apk","user_nickname","Nickname","Ψευδώνυμο",
"AccountAndSyncSettings.apk","nickname_exist","Nickname already exists","Το ψευδώνυμο υπάρχει ήδη",
"AccountAndSyncSettings.apk","user_nickname_description","Nickname will be used for various Xiaomi services","Το ψευδώνυμο θα χρησιμοποιηθεί σε διάφορες υπηρεσίες της xiaomi",
"AccountAndSyncSettings.apk","bind_dialog_button","OK","Bind",
"AccountAndSyncSettings.apk","user_phone","Phone","Τηλέφωνο",
"AccountAndSyncSettings.apk","user_phone_format_error","Phone number contains invalid characters","Ο αριθμός τηλεφώνου περιέχει εσφαλμένους χαρακτήρες",
"AccountAndSyncSettings.apk","user_phone_description","Phone number for login and account recovery","Τηλεφωνικός αριθμός για επαναφορά κωδικού και ονόματος χρήστη",
"AccountAndSyncSettings.apk","provider_label","Push subscriptions","Push subscriptions",
"AccountAndSyncSettings.apk","remove_account_label","Remove account","Αφαίρεση λογαριασμού",
"AccountAndSyncSettings.apk","xiaomi_remove_account_title","Remove Xiaomi account","Αφαίρεση λογαριασμού Xiaomi",
"AccountAndSyncSettings.apk","xiaomi_remove_account_message","Removing this account will also delete Xiaomi service data, Market and MiTalk applications (Contacts, SMS and Call logs are retained), are you sure you want to remove?","Η αφαίρεση αυτού του λογαριασμού θα διαγράψει επίσης τα δεδομένα υπηρεσίας, το Market και τις εφαρμογές MiTalk (Οι επαφές, τα SMS και το μητρώο παραμένουν), are you sure you want to remove?",
"AccountAndSyncSettings.apk","sending_bind_request","Request has been sent","Το αίτημα έχει απεσταλεί",
"AccountAndSyncSettings.apk","service_unavailable","Service currently unavailable","Η υπηρεσία δεν είναι προς το παρόν διαθέσιμη",
"AccountAndSyncSettings.apk","service_disabled","Service has been disabled","Η υπηρεσία έχει απενεργοποιηθεί",
"AccountAndSyncSettings.apk","sync_item_title","Sync %s","Συγχρονισμός %s",
"AccountAndSyncSettings.apk","sync_error","Sync error","Σφάλμα συγχρονισμού",
"AccountAndSyncSettings.apk","cant_sync_dialog_message","Sync for this item is currently disabled. To change your preference, temporarily turn on background data and automatic sync.","Ο συγχρονισμός για τη συγκεκριμένη επιλογή είναι απενεργοποιημένος. Για να αλλάξετε την προτίμησή σας, προσωρινά ενεργοποιήστε τα δεδομένα παρασκηνίου και τον αυτόματο συγχρονισμό.",
"AccountAndSyncSettings.apk","sync_is_failing","Sync is currently experiencing problems. It will be back shortly.","Ο συγχρονισμός αντιμετωπίζει κάποια προβλήματα. Θα επανέλθει σύντομα.",
"AccountAndSyncSettings.apk","sync_disabled","Sync is OFF","Ο συγχρονισμός είναι ανενεργός",
"AccountAndSyncSettings.apk","sync_enabled","Sync is ON","Ο συγχρονισμός είναι ενεργός",
"AccountAndSyncSettings.apk","sync_menu_sync_now","Sync now","Συγχρονισμός τώρα",
"AccountAndSyncSettings.apk","sync_too_many_deletes_desc","There are %1$d deleted items for %2$s, account %3$s. What would you like to do?","Υπάρχουν %1$d διεγραμμένα αντικείμενα για %2$s, λογαριασμό %3$s. Τι θέλετε να κάνετε;",
"AccountAndSyncSettings.apk","remove_account_failed","This account is required by some applications. You can only remove it by resetting the phone to factory defaults (which deletes all your personal data). You do that in the Settings application, under Privacy.","Αυτός ο λογαριασμός απαιτείτε απο κάποιες εφαρμογές. Μπορείτε να τον αφαιρέσετε μόνο επαναφέροντας το τηλέφωνο στις εργοστασιακές ρυθμίσεις (οι οποίες διαγράφουν όλα τα προσωπικά σας δεδομένα). Μπορείτε να το κάνετε στην κατηγορία Απόρρητο των ρυθμίσεων.",
"AccountAndSyncSettings.apk","sync_one_time_sync","Touch to sync now\n%1$s","Αγγίξτε για συγχρονισμό τώρα\n%1$s",
"AccountAndSyncSettings.apk","user_unbind","unbind","unbind",
"AccountAndSyncSettings.apk","sync_undo_deletes","Undo the deletes.","Επαναφορά αλλαγών.",
"AccountAndSyncSettings.apk","unknown","Unknown error occurred","Άγνωστο σφάλμα",
"AccountAndSyncSettings.apk","registered_account","Username has been registered","Το όνομα χρήστη δημιουργήθηκε",
"AccountAndSyncSettings.apk","user_nickname_button_verify","Verification","Επιβεβαίωση",
"AccountAndSyncSettings.apk","user_email_button_verify","Verification","επιβεβαίωση",
"AccountAndSyncSettings.apk","user_phone_button_verify","Verification","επιβεβαίωση",
"AccountAndSyncSettings.apk","bad_verification","Verification has failed","Η ταυτοποίηση απέτυχε",
"AccountAndSyncSettings.apk","enable_mitalk_dialog_message","Will log in MiTalk with system account. If it is inconsistent with current MiTalk ID, your data will be cleared. Are you sure?","Enable MiTalk sync to receive new message notifications from your friends?",
"AccountAndSyncSettings.apk","xiaomi_account","Xiaomi Account","Xiaomi Account",
"AccountAndSyncSettings.apk","terms_not_agreed","You must agree to the terms and conditions","You must agree to the terms and conditions",
"AccountAndSyncSettings.apk","disable_mitalk_dialog_message","You will not be able to chat with your MiTalk friends via Contacts, are you sure you want to close it? (You may change or cancel account in Settings of MiTalk)","Disabling MiTalk sync will prevent new messages being sent or receieved, are you sure?",
"AccountAndSyncSettings.apk","bind_email_dialog_message","You will receive an E-mail confirmation with a verification code to validate your account","You will receive an E-mail confirmation with a verification code to validate your account",
"AccountAndSyncSettings.apk","bind_phone_dialog_message","You will receive an SMS confirmation with a verification code to validate your account","You will receive an SMS confirmation with a verification code to validate your account",
"AntiSpam.apk","act_mute_ms_summary","不响铃不振动，但依然在短信会话中","Οι ειδοποιήσεις είναι απενεργοποιημένες αλλά τα μηνύματα μπορούν να προβάλλονται",
"AntiSpam.apk","act_mute_call_summary","不响铃不振动，但依然在通话记录中","Οι κλήσεις δε θα προβάλουν ειδοποιήσεις αλλά θα εμφανίζονται στο μητρώο",
"AntiSpam.apk","act_ignore_call","不拦截","Χωρίς καταγραφή κλήσεων",
"AntiSpam.apk","act_action_accept_accept","不拦截","Αποδοχή",
"AntiSpam.apk","act_ignore_ms","不拦截","Αγνόηση ειδοποιήσεων",
"AntiSpam.apk","fw_menu_pick_from_contact","从通话和联系人中选择...","Επιλογή απο τις επαφές",
"AntiSpam.apk","save_button","保存","Αποθήκευση",
"AntiSpam.apk","edit_blacklist","修改备注","Επεξεργασία σημείωσης",
"AntiSpam.apk","edit_whitelist","修改备注","Επεξεργασία σημείωσης",
"AntiSpam.apk","check_nothing","全不选","Αποεπιλογή όλων",
"AntiSpam.apk","fw_all_day","全天拦截","Καθημερινά",
"AntiSpam.apk","check_all","全选","Εκαθάρριση όλων",
"AntiSpam.apk","fw_add_keyword_existing","关键词: %s 已经存在","Λέξη κλειδί: %s υπάρχει ήδη",
"AntiSpam.apk","fw_menu_remove","删除","Διαγραφή",
"AntiSpam.apk","context_ms","发短信","Αποστολή SMS / MMS",
"AntiSpam.apk","no","取消","Άκυρο",
"AntiSpam.apk","cancel_button","取消","Άκυρο",
"AntiSpam.apk","opt_accept_whitelist","只接收白名单里的人","Αποδοχή απο τη λευκή λίστα",
"AntiSpam.apk","fw_in_whitelist","号码: %s 已经存在白名单中","%s είναι ήδη στη λευκή λίστα",
"AntiSpam.apk","fw_in_blacklist","号码: %s 已经存在黑名单中","%s είναι ήδη στη μάυρη λίστα",
"AntiSpam.apk","opt_reject_blacklist_stranger_summary","同时拦截黑名单，接受白名单","Οι κλήσεις θα αγνοούνται απο τη μαύρη λίστα αλλά θα επιτρέπονται απο τη λευκή",
"AntiSpam.apk","fw_notes_hint","备注（可选）","Σημείωση (προαιρετικό)",
"AntiSpam.apk","act_call","对于拦截的来电","Καταγραφή κλήσεων",
"AntiSpam.apk","act_ms","对于拦截的短信","Καταγραφή μηνυμάτων",
"AntiSpam.apk","fw_import_ms","导入该联系人的所有短信","Εισαγωγή όλων των μηνυμάτων",
"AntiSpam.apk","act_hangup_call","屏蔽并放入拦截记录","Άμεσος τερματισμός",
"AntiSpam.apk","act_del_ms","屏蔽并放入拦截记录","Χωρίς προβολή",
"AntiSpam.apk","act_action_reject_accept","屏蔽来电","Παρακολούθηση κλήσεων",
"AntiSpam.apk","act_action_reject_reject","屏蔽来电和短信","Παρακολούθηση εισερχόμενων κλήσεων και μηνυμάτων",
"AntiSpam.apk","act_action_reject_mute","屏蔽来电，静音短信","Παρακολούθηση κλήσεων και σίγαση μηνυμάτων",
"AntiSpam.apk","act_hangup_call_summary","屏蔽的来电不会出现在通话记录中","Οι κλήσεις που έχυν αγνοηθεί δε θα εμφανίζονται στο μητρώο",
"AntiSpam.apk","act_del_ms_summary","屏蔽的短信不会出现在短信会话中","Τα αποκλεισμένα μηνύματα δε θα προβάλλονται",
"AntiSpam.apk","act_action_accept_reject","屏蔽短信","Αποκλεισμός μηνυμάτων",
"AntiSpam.apk","fw_blocked","已保护您免于打扰","Κατάσταση αποκλεισμού",
"AntiSpam.apk","member_firewall_log","已拦截: 电话%d, 信息%d","Αποκλεισμένο: Αριθμός %d λεπτομέρειες %d",
"AntiSpam.apk","show_firewall_notification","常驻图标","Εμφάνιση ειδοποιήσεων firewall",
"AntiSpam.apk","enable_firewall","开启拦截","Ενεργοποίηση firewall",
"AntiSpam.apk","emptylist_fwlog_call","当前没有来电拦截记录","Όλες οι αποκλεισμένες κλήσεις θα καταγράφονται εδώ.",
"AntiSpam.apk","emptylist_fwlog_ms","当前没有短信拦截记录","Όλα τα αποκλεισμένα μηνύματα SMS και MMS θα καταγράφονται εδώ.",
"AntiSpam.apk","fw_restore_ms","恢复到手机短信","Επιστροφή στα μηνύματα",
"AntiSpam.apk","fw_menu_new_manual","手工添加","Προσθήκη αριθμού",
"AntiSpam.apk","fw_whitelist_hint","把您最信赖的号码添加到这里。\n白名单中的来电和短信默认不拦截。","Τα μέλη της λευκής λίστας δεν αποκλείονται",
"AntiSpam.apk","fw_blacklist_hint","把您要拦截的号码添加到这里。\n黑名单中的来电和短信默认全部拦截。","Οι κλήσεις και τα μηνύματα μπλοκάρονται αυτόματα όταν μπουν στη μαύρη λίστα",
"AntiSpam.apk","opt_reject_blacklist_stranger","拦截不在通信录里的人","Αγνόηση άγνωστων κλήσεων",
"AntiSpam.apk","fw_action_settings","拦截后操作","Ρυθμίσεις",
"AntiSpam.apk","fw_pattern_settings","拦截对象","Συνπεριφορά",
"AntiSpam.apk","opt_reject_all","拦截所有人","Αγνόηση όλων",
"AntiSpam.apk","firewall_action","拦截操作","Λειτουργία αποκλεισμού",
"AntiSpam.apk","fw_time_settings","拦截时间","Ρυθμίσεις χρόνου",
"AntiSpam.apk","firewall_settings_tab_title","拦截规则","Firewall",
"AntiSpam.apk","firewall_log","拦截记录","Μητρώο DND",
"AntiSpam.apk","show_notification","拦截通知","Εμφάνιση ειδοποιήσεων",
"AntiSpam.apk","anti_stranger_title","拦截骚扰电话","Λειτουργία κατά ξένων",
"AntiSpam.apk","opt_reject_blacklist","拦截黑名单里的人","Αποκλεισμός απο τη μάυρη λίστα",
"AntiSpam.apk","context_call","拨打电话","Κλήση %s",
"AntiSpam.apk","fw_period","指定拦截时间","Ορισμός περιόδου απαγόρευσης",
"AntiSpam.apk","context_new_contact","新建联系人","Νέα επαφή",
"AntiSpam.apk","fw_keyword_list","智能拦截关键词","Λίστα λέξεων-κλειδιά",
"AntiSpam.apk","fw_blocked_count","替您新拦截了%d个来电%d个短信","%d %d κλήσεις και μηνύματα έχουν αποκλειστεί",
"AntiSpam.apk","call_log_tab_title","来电","Μητρώο κλήσεων",
"AntiSpam.apk","calllog","来电","Μητρώο κλήσεων",
"AntiSpam.apk","fw_call_rejected","来电被拦截","Η κλήση απορρίφθηκε",
"AntiSpam.apk","fw_call_muted","来电被静音","Η κλήση έχει σιγάσει",
"AntiSpam.apk","fw_keyword_filter_summary","根据关键词过滤陌生人短信","Φιλτράρισμα μηνυμάτων που περιέχουν συγκεκριμένες λέξεις",
"AntiSpam.apk","fw_import_whitelist","正在添加白名单","Εισαγωγή λευκής λίστας",
"AntiSpam.apk","fw_import_blacklist","正在添加黑名单","Εισαγωγή μαύρης λίστας",
"AntiSpam.apk","add_button","添加","Προσθήκη",
"AntiSpam.apk","context_add_contact","添加到已有联系人","Προσθήκη σε υπάρχουσα επαφή",
"AntiSpam.apk","fw_menu_new_whitelist_title","添加号码到白名单","Προσθήκη στη λευκή λίστα",
"AntiSpam.apk","add_whitelist","添加号码到白名单","Προσθήκη στη λευκή λίστα",
"AntiSpam.apk","fw_menu_new_blacklist_title","添加号码到黑名单","Προσθήκη στη μάυρη λίστα",
"AntiSpam.apk","add_blacklist","添加号码到黑名单","Προσθήκη στη μάυρη λίστα",
"AntiSpam.apk","fw_add_keyword","添加拦截关键词","Προσθήκη λέξεων-κλειδιά στην παρακολούθηση",
"AntiSpam.apk","clear_all_mslog","清空信息拦截记录","Εκαθάρριση μητρώου μηνυμάτων",
"AntiSpam.apk","fw_clear_all_keyword","清空拦截关键词","Εκαθάρριση όλων",
"AntiSpam.apk","clear_all_calllog","清空电话拦截记录","Καθαρισμός μητρώου",
"AntiSpam.apk","fw_clear_whitelist","清空白名单","Εκαθάρριση λευκής λίστας",
"AntiSpam.apk","fw_clear_blacklist","清空黑名单","Εκαθάρριση μαύρης λίστας",
"AntiSpam.apk","fw_call","电话拦截：%s (%d)","Χρόνος κλήσης: %s (%d)",
"AntiSpam.apk","fw_whitelist","白名单","Επιτρεπόμενα",
"AntiSpam.apk","mms_log_tab_title","短信","Μηνύματα",
"AntiSpam.apk","fw_ms","短信拦截：%s (%d)","Χρόνος μηνύματος: %s (%d)",
"AntiSpam.apk","fw_ms_imported","短信被导入","Εισαγωγή μηνυμάτων",
"AntiSpam.apk","fw_ms_rejected","短信被拦截","Τα μηνύματα απορρίπτονται",
"AntiSpam.apk","fw_ms_filtered","短信被过滤","Τα μηνύματα φιλτράρονται",
"AntiSpam.apk","fw_ms_muted","短信被静音","Τα μηνύματα είναι στο αθόρυβο",
"AntiSpam.apk","confirm","确定","OK",
"AntiSpam.apk","remove","移除","Αφαίρεση",
"AntiSpam.apk","act_mute_call","简单静音","Σίγαση κλήσεων",
"AntiSpam.apk","act_mute_ms","简单静音","Σίγαση ειδοποιήσεων",
"AntiSpam.apk","fw_end_time","结束时间","Τέλος χρόνου απαγόρευσης",
"AntiSpam.apk","menu_edit","编辑","Επεξεργαστής",
"AntiSpam.apk","fw_edit_keyword","编辑拦截关键词","Επεξεργασία λέξεων-κλειδιά",
"AntiSpam.apk","fw_set_keyword","设置过滤关键词","Ρύθμιση φίλτρου",
"AntiSpam.apk","fw_start_time","起始时间","Χρόνος έναρξης",
"AntiSpam.apk","fw_add_list_title","输入电话号码","Εισάγετε αριθμό",
"AntiSpam.apk","number_add_hint","输入电话号码","Εισαγωγή αριθμού για προσθήκη στη μαύρη λίστα",
"AntiSpam.apk","fw_keyword_filter","过滤垃圾短信","Φίλτρο αντι-spam",
"AntiSpam.apk","fw_notification_settings","通知和其它","Ρυθμίσεις ειδοποιήσεων",
"AntiSpam.apk","app_name","防打扰","DND",
"AntiSpam.apk","fw_no_effect","防打扰功能没有开启。是否继续？","Η λειτουργία προστασίας δεν είναι ενεργοποιημένη",
"AntiSpam.apk","firewall_settings","防打扰设置","Ρυθμίσεις DND",
"AntiSpam.apk","fw_on","防打扰运行中","Η λειτουργία DND είναι ενεργή",
"AntiSpam.apk","fw_keyword_list_hint","陌生人发给您的短信中出现下列词语就会被拦截。您可一次添加多个，用逗号分开。","Οι λέξεις-κλειδιά που εισάγονται εδώ χρησιμοποιούνται για αποκλεισμό εισερχομένων μηνυμάτων",
"AntiSpam.apk","anti_stranger_summary","陌生人来电第一声响铃静音","Οι μη αποθηκευμένες επαφές φιλτράρονται",
"AntiSpam.apk","act_action_mute_accept","静音来电","Σίγαση κλήσεων",
"AntiSpam.apk","act_action_mute_mute","静音来电和短信","Σίγαση κλήσεων και μηνυμάτων",
"AntiSpam.apk","act_action_mute_reject","静音来电，屏蔽短信","Σίγαση κλήσεων και παρακολούθηση μηνυμάτων",
"AntiSpam.apk","act_action_accept_mute","静音短信","Σίγαση μηνυμάτων",
"AntiSpam.apk","fw_advanced_settings","高级拦截","Για προχωρημένους",
"AntiSpam.apk","fw_blacklist","黑名单","Μαύρη λίστα",
"AntiSpam.apk","black_white_list_tab_title","黑白名单","Μαύρη λίστα",
"ApplicationsProvider.apk","application_desc","Application","",
"ApplicationsProvider.apk","search_label","Apps","",
"ApplicationsProvider.apk","settings_description","Names of installed applications","",
"ApplicationsProvider.apk","app_label","Search Applications Provider","",
"Backup.apk","restore_launcher_layout_hit","(Note: Restore launcher layout)","(Σημείωση: αποθήκευση θέσης εικονιδίων)",
"Backup.apk","restore_telephony_hit","(Note: The recovery process will restart the Phone application)","(Σημείωση: Η διαδικασία ανάκαμψης θα επανεκκινήσει την εφαρμογή του τηλεφώνου)",
"Backup.apk","restore_contacts_hit","(Note: You need to manually establish the original account before restoring Contacts)","(Σημείωση: θα πρέπει να επαναφέρετε χειροκίνητα τις Επαφές που έχουν καθοριστεί πριν από τον αρχικό λογαριασμό)",
"Backup.apk","batch_delete_backup_confirm","\n Are you sure you wish to delete the selected backup?","Το επιλεγμένο αντίγραφο ασφαλείας θα αφαιρεθεί, θέλετε να προχωρήσετε;",
"Backup.apk","backup_recently","\u0020(Latest)","(Τελευταίο)",
"Backup.apk","cloud_item_info_summary","\u0020(Local %1$s | Cloud %2$s)","(Local %1$s | Cloud %2$s)",
"Backup.apk","backup_items_app_tailer","\u0020App Data Files","Δεδομένα εφαρμογών",
"Backup.apk","unit_byte","\u0020Bytes","Bytes",
"Backup.apk","unit_piece","\u0020Item(s)","Αντικείμενο",
"Backup.apk","backup_items_sysdata_tailer","\u0020System Data Files","Δεδομένα συστήματος",
"Backup.apk","auto_backup_interval_hint","%d days","%d μέρες",
"Backup.apk","total_num","%d record(s) in total","%d record(s) in total",
"Backup.apk","import_from_xiaomi_account_hint1","1. Start a phone with contacts\n\n2. Install MiTalk and log in.\n http://www.miliao.com\n\n3. Enter MiTalk settings and choose ”Back up contacts to Xiaomi account”","1. Εγκαταστήστε το MiTalk και συνδεθείτε.\n http://www.miliao.com\n\n3. Εισάγετε τις ρυθμίσεις MiTalk και επιλέξτε ”Αντιγραφή επαφών στο λογαριασμό Xiaomi”",
"Backup.apk","auto_backup_interval_max","30 days","30 μέρες",
"Backup.apk","system_data_label-system_data_label-string-array-item7","Alarm settings","Ρυθμίσεις αφύπνισης",
"Backup.apk","backup_dialog_content_type-backup_dialog_content_type-string-array-item1","All programs","Όλες οι εφαρμογές",
"Backup.apk","local_select_userapp","Applications","Εφαρμογές",
"Backup.apk","auto_backup","Automatic Backup","Αυτόματο αντίγραφο",
"Backup.apk","auto_backup_setting_title","Automatic Backup Settings","Ρυθμίσεις αυτόματου αντιγράφου",
"Backup.apk","auto_backup_only_wifi","Automatically backup only when WLAN connected","Χρήση μόνο Wi-Fi",
"Backup.apk","button_return","Back","Πίσω",
"Backup.apk","task_running_dialog","Background backup and recovery is in progress, press OK to view it","Η διαδικασία αντιγράφου και επαναφοράς εκτελείται, δείτε την πατώντας OK",
"Backup.apk","backup_progress","Backing up...","Αντιγραφή...",
"Backup.apk","progress_backup_hint","Backing up...","Αντιγραφή...",
"Backup.apk","app_name","Backup","Αντίγραφα",
"Backup.apk","local_app_name","Backup","Αντίγραφα",
"Backup.apk","button_backup","Backup","Αντίγραφο ασφαλείας",
"Backup.apk","cloud_backup","Backup","Backup",
"Backup.apk","backup_finished","Backup completed","Η δημιουργία αντιγράφου ασφαλείας ολοκληρώθηκε",
"Backup.apk","task_backup_finished_local","Backup completed","Το αντίγραφο δημιουργήθηκε",
"Backup.apk","backup_error","Backup Error","Σφάλμα αντιγράφου",
"Backup.apk","task_backup_failed","Backup failed","Η δημιουργία αντιγράφου απέτυχε",
"Backup.apk","backup_failed","Backup failed, please try again","Η δημιουργία αντιγράφου απέτυχε, παρακαλώ δοκιμάστε ξανά",
"Backup.apk","auto_backup_interval","Backup frequency (in days)","Συχνότητα αντιγράφων (σε μέρες)",
"Backup.apk","auto_backup_choose","Backup items","Αυτόματο αντίγραφο",
"Backup.apk","task_local_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Το αντίγραφο δε δημιουργήθηκε ακόμη\nΠατήστε OK για ακύρωση",
"Backup.apk","task_cloud_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task","Το αντίγραφο δε δημιουργήθηκε ακόμη\nΠατήστε OK για ακύρωση",
"Backup.apk","settings_summary","Backup phone and messaging settings","Αντίγραφο ρυθμίσεων μηνυμάτων και τηλεφώνου",
"Backup.apk","backup_report","Backup report","Αναφορά",
"Backup.apk","task_backup_succeed","Backup succeeded","Η δημιουργία αντιγράφου ήταν επιτυχής",
"Backup.apk","sc_bad_request","Bad request","Εσφαλμένο αίτημα",
"Backup.apk","system_package_label-system_package_label-string-array-item3","Browser","Browser",
"Backup.apk","system_data_label-system_data_label-string-array-item1","Call log","Μητρώο κλήσεων",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item1","Call log","Μητρώο κλήσεων",
"Backup.apk","call_title","Call logs","Μητρώο κλήσεων",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item0","Call logs","Μητρώο",
"Backup.apk","system_package_label-system_package_label-string-array-item4","Camera","Κάμερα",
"Backup.apk","button_cancel","Cancel","Ακύρωση",
"Backup.apk","cancel","Cancel","Άκυρο",
"Backup.apk","cancel_backup","Cancel Backup","Ακύρωση",
"Backup.apk","cancel_restore","Cancel Restore","Ακύρωση επαναφοράς",
"Backup.apk","task_canceled_all_local","Cancel task","Ακύρωση διεργασίας",
